seqnames	start	end	width	strand	score	group_name	feature	gene_name	motif_nm	tf_symbol	description	species
chr22	50679851	50679865	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50680027	50680041	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50680115	50680129	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50680203	50680217	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50680379	50680393	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50680553	50680567	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50680729	50680743	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50681163	50681177	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50681337	50681351	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50681781	50681795	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50681955	50681969	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50682217	50682231	15	+	10.9620219389166	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50692238	50692252	15	+	12.5868642414756	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50694079	50694093	15	+	11.3566238824838	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50701809	50701823	15	+	11.6433033576377	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50706604	50706618	15	+	11.4773991480783	MA0148.3	intron	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50721668	50721682	15	+	12.0388612053766	MA0148.3	exon	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50721668	50721682	15	+	12.0388612053766	MA0148.3	exon	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50731434	50731448	15	+	11.4205123776771	MA0148.3	exon	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50731434	50731448	15	+	11.4205123776771	MA0148.3	exon	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50731434	50731448	15	+	11.4205123776771	MA0148.3	exon	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50731434	50731448	15	+	11.4205123776771	MA0148.3	UTR	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50731434	50731448	15	+	11.4205123776771	MA0148.3	UTR	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50732432	50732446	15	+	11.5011555972077	MA0148.3	exon	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50732432	50732446	15	+	11.5011555972077	MA0148.3	exon	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50732432	50732446	15	+	11.5011555972077	MA0148.3	UTR	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50732751	50732765	15	+	11.1143473478584	MA0148.3	exon	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50732751	50732765	15	+	11.1143473478584	MA0148.3	exon	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50732751	50732765	15	+	11.1143473478584	MA0148.3	UTR	SHANK3	FOXA1	FOXA1	forkhead box A1	Homo sapiens
chr22	50674009	50674029	21	+	12.3023008502948	MA0050.2	promoter	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50687014	50687034	21	+	10.4129615234098	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50687020	50687040	21	+	14.0993353993395	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50687509	50687529	21	+	13.4080867126456	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50687515	50687535	21	+	13.3537387237748	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50691049	50691069	21	+	9.89801484124945	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50691783	50691803	21	+	11.5161154183581	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50692057	50692077	21	+	10.1984062360879	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50692165	50692185	21	+	11.6261230373695	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50692272	50692292	21	+	14.2665895530859	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50692274	50692294	21	+	12.2620018002029	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50692571	50692591	21	+	9.56353062329644	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50692721	50692741	21	+	15.4036789492748	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50692726	50692746	21	+	12.1311540162177	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50692732	50692752	21	+	12.7958884778152	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50692756	50692776	21	+	9.33624732597018	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50693198	50693218	21	+	9.62894480326583	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50693205	50693225	21	+	15.0046848790201	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50693209	50693229	21	+	13.4254461894772	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50693211	50693231	21	+	11.4582812810943	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50693215	50693235	21	+	17.3957481549328	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50693521	50693541	21	+	10.2251132287629	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50693595	50693615	21	+	14.1634863271263	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50694105	50694125	21	+	11.3497408350363	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50698845	50698865	21	+	15.4131130079831	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50698851	50698871	21	+	12.3128450329244	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50707011	50707031	21	+	17.3957481549328	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50707015	50707035	21	+	14.1859243563075	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50707017	50707037	21	+	11.6760566766291	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50707021	50707041	21	+	12.1838339661306	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50707023	50707043	21	+	13.7429250259423	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50707027	50707047	21	+	14.5794637094793	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50708060	50708080	21	+	11.4077749739833	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50708065	50708085	21	+	9.75557873904574	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50708066	50708086	21	+	10.0929219446626	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50708067	50708087	21	+	10.0929219446626	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50715855	50715875	21	+	10.086021200732	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50715861	50715881	21	+	11.2226292583739	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50724355	50724375	21	+	9.37289923006872	MA0050.2	intron	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50732745	50732765	21	+	9.48262276692059	MA0050.2	exon	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50732745	50732765	21	+	9.48262276692059	MA0050.2	exon	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50732745	50732765	21	+	9.48262276692059	MA0050.2	UTR	SHANK3	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr22	50672687	50672697	11	+	15.5007673323845	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50673550	50673560	11	+	14.8629078692712	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50673646	50673656	11	+	15.5007673323845	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50674202	50674212	11	+	15.2028877028149	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50674221	50674231	11	+	15.372691390749	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50674241	50674251	11	+	15.9098332767428	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50674302	50674312	11	+	15.936655208871	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50674355	50674365	11	+	16.7492488585141	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50674371	50674381	11	+	17.8229961981139	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50674759	50674769	11	+	15.3484713529954	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50674759	50674769	11	+	15.3484713529954	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50674814	50674824	11	+	15.1206402739643	MA0079.3	promoter	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50674814	50674824	11	+	15.1206402739643	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50677321	50677331	11	+	14.6466108043022	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50687601	50687611	11	+	15.3525131134829	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50697279	50697289	11	+	15.695351971547	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50697329	50697339	11	+	14.3239502235042	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50698446	50698456	11	+	15.5255482836129	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50701078	50701088	11	+	15.3484713529954	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50704603	50704613	11	+	15.0096106260218	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50705858	50705868	11	+	14.6869500452238	MA0079.3	exon	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50705858	50705868	11	+	14.6869500452238	MA0079.3	UTR	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50715384	50715394	11	+	16.165106763126	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50718339	50718349	11	+	14.831716352022	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50718345	50718355	11	+	14.3239502235042	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50719955	50719965	11	+	14.5025934882606	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50720270	50720280	11	+	14.281224692193	MA0079.3	exon	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50720270	50720280	11	+	14.281224692193	MA0079.3	exon	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50728178	50728188	11	+	15.695351971547	MA0079.3	intron	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50731314	50731324	11	+	16.7448792733931	MA0079.3	exon	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50731314	50731324	11	+	16.7448792733931	MA0079.3	exon	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50731314	50731324	11	+	16.7448792733931	MA0079.3	exon	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50731314	50731324	11	+	16.7448792733931	MA0079.3	UTR	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50731314	50731324	11	+	16.7448792733931	MA0079.3	UTR	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50731358	50731368	11	+	15.3484713529954	MA0079.3	exon	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50731358	50731368	11	+	15.3484713529954	MA0079.3	exon	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50731358	50731368	11	+	15.3484713529954	MA0079.3	exon	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50731358	50731368	11	+	15.3484713529954	MA0079.3	UTR	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50731358	50731368	11	+	15.3484713529954	MA0079.3	UTR	SHANK3	SP1	SP1	Sp1 transcription factor	Homo sapiens
chr22	50694666	50694676	11	+	11.3301285349522	MA0137.3	intron	SHANK3	STAT1	STAT1	signal transducer and activator of transcription 1,91kDa	Homo sapiens
chr22	50694779	50694789	11	+	9.79289798286149	MA0137.3	exon	SHANK3	STAT1	STAT1	signal transducer and activator of transcription 1,91kDa	Homo sapiens
chr22	50687316	50687326	11	+	11.1862027833446	MA0144.2	intron	SHANK3	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr22	50694666	50694676	11	+	10.9221313042201	MA0144.2	intron	SHANK3	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr22	50702551	50702561	11	+	11.3038658372269	MA0144.2	intron	SHANK3	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr22	50710311	50710321	11	+	12.5768129550601	MA0144.2	intron	SHANK3	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr22	50723466	50723476	11	+	13.8182189935489	MA0144.2	intron	SHANK3	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr22	50683473	50683483	11	+	12.1930537667858	MA0093.2	intron	SHANK3	USF1	USF1	upstream transcription factor 1	Homo sapiens
chr22	50698280	50698290	11	+	13.100644381134	MA0093.2	intron	SHANK3	USF1	USF1	upstream transcription factor 1	Homo sapiens
chr22	50722871	50722881	11	+	12.5440651218844	MA0093.2	intron	SHANK3	USF1	USF1	upstream transcription factor 1	Homo sapiens
chr22	50684255	50684266	12	+	14.2729674011877	MA0095.2	intron	SHANK3	YY1	YY1	YY1 transcription factor	Homo sapiens
chr22	50695895	50695906	12	+	14.6586986300394	MA0095.2	intron	SHANK3	YY1	YY1	YY1 transcription factor	Homo sapiens
chr22	50685091	50685101	11	+	8.0308530493234	MA0593.1	intron	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50690917	50690927	11	+	6.66077968119275	MA0593.1	intron	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50695329	50695339	11	+	8.12771967286025	MA0593.1	intron	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50701526	50701536	11	+	9.09000460336179	MA0593.1	intron	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50707725	50707735	11	+	6.80320559654709	MA0593.1	intron	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50708438	50708448	11	+	9.80266596705976	MA0593.1	intron	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50708758	50708768	11	+	6.89122395519714	MA0593.1	intron	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50712659	50712669	11	+	6.51078174717489	MA0593.1	intron	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50713068	50713078	11	+	7.20287211070669	MA0593.1	intron	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50724992	50725002	11	+	8.65037696279371	MA0593.1	intron	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50732795	50732805	11	+	10.1197339004373	MA0593.1	exon	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50732795	50732805	11	+	10.1197339004373	MA0593.1	exon	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50732795	50732805	11	+	10.1197339004373	MA0593.1	UTR	SHANK3	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr22	50703922	50703931	10	+	13.2684268014184	MA0595.1	exon	SHANK3	SREBF1	SREBF1	sterol regulatory element binding transcription factor 1	Homo sapiens
chr22	50717692	50717701	10	+	15.2708246838945	MA0595.1	intron	SHANK3	SREBF1	SREBF1	sterol regulatory element binding transcription factor 1	Homo sapiens
chr22	50721391	50721400	10	+	11.8222878354008	MA0595.1	exon	SHANK3	SREBF1	SREBF1	sterol regulatory element binding transcription factor 1	Homo sapiens
chr22	50721391	50721400	10	+	11.8222878354008	MA0595.1	exon	SHANK3	SREBF1	SREBF1	sterol regulatory element binding transcription factor 1	Homo sapiens
chr22	50723096	50723105	10	+	13.7848275253552	MA0595.1	intron	SHANK3	SREBF1	SREBF1	sterol regulatory element binding transcription factor 1	Homo sapiens
chr22	50729890	50729899	10	+	13.7880743256204	MA0595.1	intron	SHANK3	SREBF1	SREBF1	sterol regulatory element binding transcription factor 1	Homo sapiens
chr22	50677999	50678008	10	+	13.3806161698805	MA0596.1	intron	SHANK3	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	Homo sapiens
chr22	50678084	50678093	10	+	13.3806161698805	MA0596.1	intron	SHANK3	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	Homo sapiens
chr22	50683678	50683687	10	+	15.3575292032952	MA0596.1	intron	SHANK3	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	Homo sapiens
chr22	50692335	50692344	10	+	14.6905647401046	MA0596.1	intron	SHANK3	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	Homo sapiens
chr22	50700616	50700625	10	+	13.4416534816908	MA0596.1	intron	SHANK3	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	Homo sapiens
chr22	50706340	50706349	10	+	13.3806161698805	MA0596.1	intron	SHANK3	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	Homo sapiens
chr22	50706552	50706561	10	+	13.5475621853392	MA0596.1	intron	SHANK3	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	Homo sapiens
chr22	50710292	50710301	10	+	13.4416534816908	MA0596.1	intron	SHANK3	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	Homo sapiens
chr22	50723229	50723238	10	+	13.8042535468513	MA0596.1	intron	SHANK3	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	Homo sapiens
chr22	50727161	50727170	10	+	14.0074304357167	MA0596.1	intron	SHANK3	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	Homo sapiens
chr22	50672667	50672676	10	+	14.3388203502196	MA0599.1	promoter	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50672687	50672696	10	+	14.1419231693562	MA0599.1	promoter	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50673646	50673655	10	+	14.1419231693562	MA0599.1	promoter	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50674064	50674073	10	+	14.3388203502196	MA0599.1	promoter	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50674141	50674150	10	+	14.1547658567778	MA0599.1	promoter	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50674202	50674211	10	+	15.0838376858721	MA0599.1	promoter	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50674221	50674230	10	+	14.4497496147897	MA0599.1	promoter	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50674355	50674364	10	+	14.1419231693562	MA0599.1	promoter	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50674371	50674380	10	+	15.0838376858721	MA0599.1	promoter	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50674759	50674768	10	+	14.3388203502196	MA0599.1	promoter	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50674759	50674768	10	+	14.3388203502196	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50676753	50676762	10	+	14.3388203502196	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50677321	50677330	10	+	16.184656837523	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50684541	50684550	10	+	15.5505687664406	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50697279	50697288	10	+	15.5505687664406	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50697329	50697338	10	+	15.0838376858721	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50698446	50698455	10	+	16.184656837523	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50701078	50701087	10	+	14.3388203502196	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50705699	50705708	10	+	14.3388203502196	MA0599.1	exon	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50705699	50705708	10	+	14.3388203502196	MA0599.1	UTR	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50718345	50718354	10	+	15.0838376858721	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50719955	50719964	10	+	14.168123450706	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50720137	50720146	10	+	13.9993152789865	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50728178	50728187	10	+	15.5505687664406	MA0599.1	intron	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50731314	50731323	10	+	16.3815540183864	MA0599.1	exon	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr22	50731314	50731323	10	+	16.3815540183864	MA0599.1	exon	SHANK3	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
